token_type,token,posts_count,profiles_count,likes_sum,likes_avg,views_sum,views_avg
word,новообразования,6,3,451,75.17,39067,13022.33
word,ногах,6,3,2140,356.67,237368,79122.67
word,оборудование,6,4,5648,941.33,452048,113012.0
word,образований,6,3,980,163.33,651,651.0
word,организма,6,4,906,151.0,3671,1223.67
word,органов,6,3,1244,207.33,8108,2702.67
word,основные,6,2,1066,177.67,2863,1431.5
word,ответы,6,3,439,73.17,7555,1511.0
word,отделением,6,3,509,84.83,12456,2491.2
word,персональный,6,1,684,114.0,11777,2355.4
word,повод,6,3,985,164.17,90890,30296.67
word,поддержка,6,3,1109,184.83,7467,2489.0
word,поздравляем,6,4,1053,175.5,49551,8258.5
word,пока,6,4,759,126.5,3439704,1719852.0
word,помните,6,3,440,73.33,11366,2273.2
word,предложение,6,2,755,125.83,40434,10108.5
word,приеме,6,4,1309,218.17,175838,35167.6
word,причины,6,4,455,75.83,8579,2144.75
word,проблем,6,3,342,57.0,36630,9157.5
word,проекта,6,1,349,58.17,2842,710.5
word,проктологу,6,2,516,86.0,48571,24285.5
word,проходить,6,4,1188,198.0,14000,4666.67
word,прямой,6,3,830,138.33,48840,12210.0
word,прямых,6,1,4398,733.0,918,918.0
word,пути,6,3,2094,349.0,6286,3143.0
word,работника,6,5,1210,201.67,5914,985.67
word,ранняя,6,3,1261,210.17,16899,4224.75
word,рассказывает,6,4,726,121.0,49678,12419.5
word,родинки,6,4,612,102.0,7046,1761.5
word,родители,6,3,315,52.5,5820,1940.0
word,руках,6,2,242,40.33,1482,370.5
word,самом,6,4,503,83.83,6415,1603.75
word,свой,6,4,476,79.33,7537,1884.25
word,сейчас,6,2,747,124.5,51395,17131.67
word,сертификаты,6,3,1036,172.67,7397,3698.5
word,сна,6,4,2306,384.33,21479,7159.67
word,современная,6,4,3370,561.67,431945,107986.25
word,специальное,6,2,1276,212.67,160519,40129.75
word,спросили,6,2,759,126.5,3715,743.0
word,сразу,6,2,2074,345.67,67098,33549.0
word,среди,6,4,959,159.83,3284,1094.67
word,ссылке,6,2,880,146.67,44961,11240.25
word,стать,6,2,781,130.17,95917,23979.25
word,суставов,6,2,299,49.83,3403,850.75
word,счастье,6,2,678,113.0,3673,918.25
word,тело,6,2,441,73.5,3440013,1720006.5
word,тех,6,4,2186,364.33,3383,676.6
word,технология,6,4,580,96.67,3443070,860767.5
word,тканей,6,3,1005,167.5,1607,1607.0
word,тонус,6,2,1050,175.0,18627,9313.5
word,требует,6,4,1091,181.83,111065,27766.25
word,убрать,6,1,1493,248.83,461,461.0
word,уверенность,6,2,839,139.83,47305,15768.33
word,упустите,6,2,5180,863.33,31130,31130.0
word,услуга,6,1,1647,274.5,33417,33417.0
word,участие,6,4,415,69.17,12232,6116.0
word,характер,6,2,358,59.67,8820,1470.0
word,ценное,6,3,658,109.67,8664,2166.0
word,часто,6,3,2546,424.33,339300,56550.0
word,шаг,6,5,1357,226.17,8977,4488.5
word,эти,6,4,598,99.67,7699,1924.75
word,mpt,5,1,785,157.0,50573,10114.6
word,александрович,5,3,2022,404.4,298623,99541.0
word,анализа,5,4,674,134.8,3439817,1719908.5
word,антицеллюлитный,5,1,1196,239.2,461,461.0
word,аппарат,5,3,975,195.0,49152,16384.0
word,аппарате,5,2,529,105.8,18166,18166.0
word,беспокоят,5,2,732,146.4,76752,38376.0
word,болезнь,5,3,1301,260.2,17281,4320.25
word,больше,5,3,795,159.0,8427,4213.5
word,будем,5,4,948,189.6,37268,18634.0
word,будут,5,3,1950,390.0,1392,1392.0
word,будущее,5,2,667,133.4,45492,11373.0
word,важный,5,4,1408,281.6,11761,3920.33
word,вашем,5,4,749,149.8,12651,3162.75
word,вашим,5,3,691,138.2,10822,2705.5
word,вашу,5,3,1080,216.0,651,651.0
word,версия,5,1,516,103.2,9480,1896.0
word,веса,5,2,814,162.8,4992,2496.0
word,взрослых,5,3,701,140.2,784,784.0
word,владимирович,5,3,1365,273.0,8424,4212.0
word,воздействует,5,4,828,165.6,97676,32558.67
word,всей,5,4,557,111.4,3486997,871749.25
word,выбрать,5,3,1299,259.8,23418,11709.0
word,выпуск,5,1,316,63.2,2344,781.33
word,выпуске,5,1,280,56.0,1994,664.67
word,высокая,5,2,801,160.2,3445001,1148333.67
word,геморроя,5,2,362,72.4,34497,34497.0
word,гинекологом,5,3,844,168.8,17337,4334.25
word,головной,5,3,551,110.2,12068,6034.0
word,грыжи,5,3,2355,471.0,217952,72650.67
word,дает,5,3,1096,219.2,28734,9578.0
word,действительно,5,3,1228,245.6,1316,438.67
word,дней,5,4,1885,377.0,10981,5490.5
word,днём,5,2,1279,255.8,10507,2626.75
word,достаточно,5,3,1164,232.8,7067,2355.67
word,другим,5,3,330,66.0,0,0
word,ежедневно,5,4,1209,241.8,22071,5517.75
word,елена,5,3,660,132.0,41901,10475.25
word,заботиться,5,3,705,141.0,12165,4055.0
word,зависимости,5,2,297,59.4,7181,1436.2
word,здоровой,5,4,891,178.2,6662,1665.5
word,знать,5,2,441,88.2,3958,1319.33
word,имеет,5,2,1612,322.4,13966,13966.0
word,каждая,5,4,471,94.2,6362,2120.67
word,контролем,5,2,808,161.6,4992,2496.0
word,контроль,5,3,301,60.2,3443,1147.67
word,косметологам,5,1,1227,245.4,73282,18320.5
word,лазером,5,2,989,197.8,54673,18224.33
word,лучшее,5,4,645,129.0,87169,21792.25
word,любого,5,3,888,177.6,4412,4412.0
word,любой,5,4,227,45.4,4895,1631.67
word,малыша,5,2,615,123.0,78061,15612.2
word,медицина,5,3,545,109.0,26161,6540.25
word,медицине,5,2,525,105.0,38997,12999.0
word,менструации,5,3,1215,243.0,163316,32663.2
word,молодость,5,2,982,196.4,97473,24368.25
word,мышцы,5,2,383,76.6,357,357.0
word,направлению,5,3,2448,489.6,0,0
word,настоящее,5,4,485,97.0,39948,7989.6
word,настроение,5,3,897,179.4,43386,10846.5
word,наук,5,2,860,172.0,0,0
word,небольшие,5,2,2051,410.2,1921,1921.0
word,невролога,5,3,1282,256.4,8404,4202.0
word,независимости,5,1,926,185.2,1854,1854.0
word,необходимо,5,5,999,199.8,0,0
word,нет,5,3,676,135.2,4341,2170.5
word,николаевна,5,2,631,126.2,8854,2951.33
word,нового,5,4,1452,290.4,1973,986.5
word,ног,5,5,534,106.8,15168,5056.0
word,норм,5,1,516,103.2,9480,1896.0
word,носа,5,2,436,87.2,1523,761.5
word,носит,5,1,318,63.6,8389,1677.8
word,обращаться,5,3,513,102.6,3082,1541.0
word,обращения,5,3,1863,372.6,238776,79592.0
word,обследования,5,2,1294,258.8,10502,3500.67
word,одна,5,3,592,118.4,12804,3201.0
word,одном,5,3,605,121.0,42882,14294.0
word,октября,5,3,739,147.8,22923,5730.75
word,определить,5,3,645,129.0,2890,963.33
word,опрос,5,2,311,62.2,3541,1180.33
word,опыт,5,2,436,87.2,2724,1362.0
word,опытные,5,3,3574,714.8,438385,109596.25
word,осложнения,5,4,425,85.0,8797,2199.25
word,осуществляется,5,2,1165,233.0,461,461.0
word,отвечает,5,4,323,64.6,16939,4234.75
word,откладывать,5,4,529,105.8,58334,11666.8
word,офтальмологам,5,1,3341,668.2,430901,107725.25
word,офтальмологминск,5,1,392,78.4,8414,2103.5
word,ощущение,5,2,495,99.0,461,461.0
word,пациентах,5,2,427,85.4,18191,6063.67
word,план,5,4,1820,364.0,224416,56104.0
word,позаботьтесь,5,2,1594,318.8,0,0
word,полости,5,1,433,86.6,0,0
word,помогать,5,3,901,180.2,63751,31875.5
word,помощь,5,4,549,109.8,23055,5763.75
word,посмотрите,5,4,1303,260.6,65565,21855.0
word,поход,5,3,408,81.6,52981,13245.25
word,преддверии,5,3,805,161.0,6743,3371.5
word,предотвратить,5,3,327,65.4,1668,834.0
word,преимущества,5,1,1790,358.0,86974,43487.0
word,приобрести,5,3,511,102.2,3620,3620.0
word,приходите,5,3,164,32.8,0,0
word,причину,5,2,1363,272.6,2842,947.33
word,проводят,5,2,3012,602.4,34497,34497.0
word,профессионализм,5,3,474,94.8,1432,716.0
word,профилактике,5,3,908,181.6,36533,12177.67
word,радостью,5,3,635,127.0,48222,12055.5
word,развлекательный,5,1,318,63.6,8389,1677.8
word,разные,5,2,258,51.6,4729,1182.25
word,рака,5,4,1072,214.4,30176,6035.2
word,ранних,5,3,1722,344.4,50500,16833.33
word,реабилитация,5,3,875,175.0,6224,2074.67
word,риск,5,3,1496,299.2,3908,1954.0
word,риски,5,4,831,166.2,11237,3745.67
word,родов,5,2,773,154.6,566,283.0
word,рубцов,5,2,300,60.0,86104,21526.0
word,самым,5,4,336,67.2,2815,938.33
word,светлана,5,2,456,91.2,82393,20598.25
word,своевременно,5,3,505,101.0,33138,8284.5
word,свою,5,3,516,103.2,1383,691.5
word,сеансов,5,2,1233,246.6,124668,124668.0
word,сергеевна,5,3,813,162.6,108856,27214.0
word,система,5,2,464,92.8,33504,8376.0
word,системы,5,3,244,48.8,4342,1447.33
word,сияющей,5,3,574,114.8,75945,15189.0
word,снижает,5,3,2169,433.8,77750,25916.67
word,снять,5,2,473,94.6,21597,7199.0
word,современное,5,2,4331,866.2,448226,149408.67
word,современный,5,3,2020,404.0,66038,66038.0
word,сомнения,5,3,601,120.2,1345,672.5
word,спасает,5,3,1242,248.4,16490,5496.67
word,специалисты,5,2,223,44.6,36698,9174.5
word,страхи,5,3,399,79.8,4363,1454.33
word,стрем,5,1,516,103.2,9480,1896.0
word,сумму,5,3,695,139.0,5289,2644.5
word,такое,5,4,402,80.4,4125,2062.5
word,тел,5,2,1213,242.6,35381,11793.67
word,теперь,5,4,460,92.0,3443278,1147759.33
word,того,5,3,713,142.6,23572,7857.33
word,точность,5,3,1593,318.6,29315,14657.5
word,удаления,5,3,846,169.2,35264,17632.0
word,уменьшить,5,2,457,91.4,86924,28974.67
word,устранить,5,3,1099,219.8,71668,35834.0
word,флеболог,5,4,488,97.6,14626,4875.33
word,хирургии,5,1,436,87.2,35756,35756.0
word,хмеля,5,1,2643,528.6,918,918.0
word,чаще,5,2,355,71.0,1856,928.0
word,шанс,5,3,2813,562.6,7870,7870.0
word,эндокринолог,5,2,626,125.2,8854,2951.33
word,эндокринолога,5,2,1263,252.6,4992,2496.0
word,эстетический,5,2,1830,366.0,84887,28295.67
word,эффективно,5,4,1033,206.6,30766,15383.0
word,58а,4,1,861,215.25,1854,1854.0
word,direct,4,1,2358,589.5,78001,78001.0
word,emsella,4,1,1110,277.5,155798,77899.0
word,smas,4,2,490,122.5,34004,17002.0
word,администраторов,4,2,507,126.75,7158,3579.0
word,акне,4,1,1007,251.75,163750,54583.33
word,активно,4,1,167,41.75,0,0
word,акушер,4,2,422,105.5,6620,1655.0
word,акции,4,2,2812,703.0,0,0
word,александровичем,4,1,745,186.25,3304,1652.0
word,александром,4,2,355,88.75,4284,2142.0
word,анализ,4,3,1195,298.75,0,0
word,анализы,4,2,793,198.25,3329,1109.67
word,аппарата,4,3,1092,273.0,36559,12186.33
word,артрит,4,3,214,53.5,3786,1262.0
word,атмосферу,4,3,1350,337.5,1432,716.0
word,безопасно,4,2,3391,847.75,477521,159173.67
word,берегите,4,2,75135,18783.75,1775124,887562.0
word,благодаря,4,4,610,152.5,42912,21456.0
word,болит,4,4,575,143.75,22593,7531.0
word,ботулинотерапия,4,3,833,208.25,99455,49727.5
word,бывает,4,2,215,53.75,4813,1203.25
word,был,4,3,578,144.5,5288,1762.67
word,важное,4,3,164,41.0,778,389.0
word,вакцинация,4,2,790,197.5,12849,12849.0
word,валерьевна,4,2,212,53.0,2767,1383.5
word,вариант,4,3,697,174.25,87421,29140.33
word,ведет,4,2,164,41.0,431,431.0
word,вен,4,3,191,47.75,5410,2705.0
word,взгляд,4,3,1078,269.5,65634,21878.0
word,вид,4,2,636,159.0,73788,18447.0
word,владеет,4,1,186,46.5,0,0
word,внимательная,4,1,186,46.5,0,0
word,возможные,4,2,260,65.0,3441656,1147218.67
word,волос,4,3,879,219.75,18781,9390.5
word,вопросов,4,3,795,198.75,106926,53463.0
word,воспаление,4,3,432,108.0,5835,2917.5
word,воспользоваться,4,2,554,138.5,31130,31130.0
word,восстановить,4,3,3152,788.0,425909,106477.25
word,временной,4,2,876,219.0,1512,1512.0
word,входит,4,3,890,222.5,28687,9562.33
word,выбираете,4,3,343,85.75,18624,6208.0
word,выгодно,4,1,2604,651.0,0,0
word,вылечить,4,2,277,69.25,19847,4961.75
word,выполняется,4,3,648,162.0,31704,10568.0
word,говорит,4,3,372,93.0,6910,3455.0
word,давление,4,4,414,103.5,1509,1509.0
word,давно,4,3,435,108.75,15534,3883.5
word,дальше,4,3,797,199.25,3450984,862746.0
word,данные,4,4,1264,316.0,15533,7766.5
word,данных,4,2,498,124.5,3469201,1156400.33
word,декабря,4,2,1383,345.75,16756,8378.0
word,дела,4,1,316,79.0,2613,2613.0
word,деликатные,4,2,465,116.25,48571,24285.5
word,делимся,4,3,492,123.0,23631,5907.75
word,дети,4,3,241,60.25,1733,866.5
word,диетолог,4,1,597,149.25,8854,2951.33
word,диетолога,4,1,785,196.25,4992,2496.0
word,дискомфорта,4,3,1706,426.5,223910,74636.67
word,договор,4,2,845,211.25,0,0
word,долго,4,3,808,202.0,45813,15271.0
word,дом,4,2,787,196.75,17634,5878.0
word,желудка,4,2,1051,262.75,1476,1476.0
word,женщина,4,3,476,119.0,12840,4280.0
word,женщинам,4,2,856,214.0,0,0
word,заболевание,4,4,571,142.75,68327,22775.67
word,забудьте,4,2,1403,350.75,22465,7488.33
word,забыть,4,4,516,129.0,3507578,876894.5
word,задать,4,1,456,114.0,12588,4196.0
word,зачем,4,3,485,121.25,33668,11222.67
word,здесь,4,2,247,61.75,5934,1978.0
word,здоровы,4,3,1015,253.75,17138,8569.0
word,здоровый,4,4,554,138.5,15335,3833.75
word,знаем,4,3,12736,3184.0,2501,1250.5
word,знает,4,3,190,47.5,4165,1388.33
word,знакомим,4,1,240,60.0,1563,781.5
word,значит,4,3,425,106.25,16383,16383.0
word,зуба,4,1,333,83.25,4415,1471.67
word,игорь,4,1,237,59.25,280,280.0
word,интервью,4,1,276,69.0,11554,2888.5
word,интимной,4,2,252,63.0,0,0
word,инфекции,4,2,813,203.25,1170,1170.0
word,инфекция,4,2,286,71.5,5741,1913.67
word,использование,4,3,440,110.0,95294,23823.5
word,июня,4,3,2097,524.25,26990,13495.0
word,каналов,4,2,492,123.0,2777,1388.5
word,кариеса,4,2,492,123.0,2777,1388.5
word,карпука,4,1,2615,653.75,918,918.0
word,кишки,4,2,392,98.0,35973,17986.5
word,класса,4,2,831,207.75,74670,18667.5
word,ключ,4,3,1571,392.75,8227,4113.5
word,кмн,4,1,165,41.25,3718,929.5
word,команде,4,2,452,113.0,909,454.5
word,комплексное,4,3,1295,323.75,2830,1415.0
word,комфортной,4,3,588,147.0,8157,4078.5
word,косметологу,4,1,283,70.75,96542,32180.67
word,котором,4,4,728,182.0,12178,4059.33
word,кофе,4,2,1640,410.0,12704,12704.0
word,кудло,4,1,404,101.0,48571,24285.5
word,лазернаякоррекция,4,1,434,108.5,9866,3288.67
word,лазерное,4,2,225,56.25,34627,34627.0
word,лечением,4,2,640,160.0,1567,1567.0
word,листка,4,2,876,219.0,1512,1512.0
word,лучший,4,3,204,51.0,4615,1538.33
word,любви,4,2,327,81.75,8296,2765.33
word,любовь,4,2,418,104.5,2640,1320.0
word,людей,4,4,1226,306.5,38212,12737.33
word,магнитотерапии,4,1,1110,277.5,155798,77899.0
word,маммографию,4,2,1185,296.25,15243,7621.5
word,марина,4,2,450,112.5,8972,2243.0
word,мария,4,1,597,149.25,8854,2951.33
word,марта,4,3,595,148.75,2188,2188.0
word,матки,4,2,641,160.25,86258,86258.0
word,мая,4,3,317,79.25,8824,8824.0
word,медицинское,4,3,1101,275.25,24340,12170.0
word,мигрени,4,3,812,203.0,110169,36723.0
word,мигрень,4,4,651,162.75,77287,25762.33
word,минимальный,4,2,1130,282.5,0,0
word,навицкая,4,1,597,149.25,8854,2951.33
word,назначить,4,2,207,51.75,3802,1267.33
word,напомнить,4,3,418,104.5,3610,1805.0
